login_hour,day_of_week,session_duration,command_length,unique_resources,failed_login_count,is_known_device,is_known_location,auth_method_encoded,entity_type_encoded,target_label
15,1,6431,1,1,0.0,1,1,3,0,Normal
14,4,1644,1,1,0.0,1,1,0,0,Normal
12,1,1699,1,1,0.0,1,1,3,0,Normal
10,3,6626,1,1,1.0,1,1,1,0,Normal
11,5,8798,1,1,0.0,1,1,0,0,Normal
9,1,0,0,1,1.0,0,0,4,0,Failed Login
10,5,0,0,1,1.0,0,0,1,0,Failed Login
8,4,9920,1,1,0.0,1,1,3,0,Normal
14,3,9426,1,1,1.0,1,1,1,0,Normal
9,0,10407,0,1,1.0,1,0,6,0,Unusual Resource Access
10,5,4603,0,1,0.0,1,1,3,0,Normal
12,3,10179,1,1,0.0,1,1,3,0,Normal
14,3,9288,1,1,0.0,1,1,1,0,Normal
9,6,3468,1,1,0.0,1,1,0,0,Normal
13,5,0,0,1,1.0,0,0,6,0,Failed Login
9,2,11701,1,1,0.0,1,1,6,0,Normal
12,3,9204,0,1,0.0,0,0,1,0,Normal
14,0,11301,1,1,0.0,1,0,4,0,Unusual Resource Access
11,0,3202,1,1,0.0,1,1,4,0,Normal
16,0,5863,1,1,0.0,1,1,4,0,Normal
12,6,8469,1,1,0.0,1,0,0,0,Unusual Resource Access
11,3,1417,1,1,0.0,1,1,3,0,Normal
18,0,2891,1,1,0.0,1,1,4,0,Normal
8,1,5220,1,1,0.0,1,1,6,0,Normal
9,6,10986,1,1,0.0,1,1,3,0,Normal
18,0,5877,1,1,0.0,1,1,1,0,Normal
18,5,1938,0,1,0.0,1,1,4,0,Normal
9,3,2598,0,1,0.0,1,1,3,0,Normal
8,4,3465,1,1,0.0,1,1,1,0,Normal
18,6,8279,0,1,1.0,1,1,4,0,Normal
17,2,7230,1,1,0.0,0,0,6,0,Normal
16,0,2033,0,1,0.0,1,1,1,0,Normal
7,6,1795,1,1,0.0,1,0,4,0,Off-Hours Access
11,2,5131,1,1,0.0,0,0,4,0,Normal
15,4,4945,1,1,0.0,1,1,1,0,Normal
17,0,11223,1,1,0.0,1,1,1,0,Normal
14,0,0,0,1,1.0,0,0,3,0,Failed Login
14,3,2230,0,1,0.0,1,1,6,0,Normal
13,1,3615,1,1,0.0,1,1,6,0,Normal
12,0,8122,1,1,0.0,1,1,4,0,Normal
12,0,11313,1,1,0.0,1,1,0,0,Normal
12,6,2036,1,1,1.0,1,1,3,0,Normal
14,2,1777,1,1,0.0,1,1,6,0,Normal
15,4,0,0,1,1.0,0,0,5,0,Failed Login
9,5,7832,1,1,0.0,1,1,3,0,Normal
17,3,5291,1,1,0.0,1,1,6,0,Normal
13,6,10151,1,1,0.0,1,0,4,0,Unusual Resource Access
13,3,10198,0,1,0.0,1,1,1,0,Normal
11,2,4894,0,1,0.0,0,0,4,0,Normal
17,3,11164,1,1,0.0,1,1,0,0,Normal
9,0,11510,1,1,0.0,1,1,0,0,Normal
11,2,3435,1,1,0.0,1,1,0,0,Normal
10,4,6617,1,1,0.0,1,1,3,0,Normal
18,5,8750,1,1,0.0,1,1,1,0,Normal
9,2,5380,1,1,0.0,1,1,1,0,Normal
15,2,8114,0,1,0.0,1,1,0,0,Normal
16,6,3132,1,1,0.0,1,0,6,0,Unusual Resource Access
20,3,1155,1,1,0.0,1,0,3,0,Off-Hours Access
18,2,8862,0,1,0.0,1,1,4,0,Normal
12,2,2522,1,1,0.0,1,1,0,0,Normal
17,0,2966,1,1,0.0,1,1,4,0,Normal
10,0,1684,1,1,0.0,1,1,6,0,Normal
9,6,6252,1,1,0.0,1,1,6,0,Normal
17,1,5125,1,1,0.0,1,1,3,0,Normal
17,4,3182,0,1,1.0,1,1,6,0,Normal
16,2,2994,1,1,0.0,1,0,0,0,Unusual Resource Access
9,1,9570,0,1,0.0,1,1,4,0,Normal
18,2,6093,1,1,0.0,1,1,4,0,Normal
10,6,8775,0,1,0.0,1,0,4,0,Unusual Resource Access
18,1,7839,1,1,0.0,1,0,3,0,Unusual Resource Access
18,3,0,0,1,1.0,1,0,2,0,Failed Login
17,3,6524,1,1,0.0,1,1,1,0,Normal
18,2,6157,1,1,0.0,1,0,3,0,Unusual Resource Access
10,5,5114,1,1,0.0,1,1,0,0,Normal
11,3,8027,1,1,0.0,1,1,3,0,Normal
9,2,4517,0,1,0.0,1,1,1,0,Normal
16,0,9086,1,1,1.0,1,1,3,0,Normal
13,5,3634,1,1,0.0,1,1,0,0,Normal
17,3,10355,0,1,0.0,1,1,4,0,Normal
0,4,6208,1,1,0.0,1,0,1,0,Off-Hours Access
8,5,6547,1,1,0.0,1,1,4,0,Normal
11,2,4104,1,1,0.0,1,1,3,0,Normal
17,1,10145,1,1,0.0,1,1,6,0,Normal
12,2,1954,1,1,0.0,1,1,6,0,Normal
15,3,7874,1,1,0.0,1,1,3,0,Normal
15,1,2594,1,1,0.0,1,1,6,0,Normal
10,4,1136,1,1,0.0,1,1,6,0,Normal
8,2,10370,1,1,1.0,1,1,1,0,Normal
10,5,3706,1,1,0.0,1,1,1,0,Normal
18,3,6616,1,1,1.0,1,0,4,0,Unusual Resource Access
10,3,3524,1,1,2.0,1,0,6,0,Unusual Resource Access
11,1,1984,1,1,0.0,1,1,4,0,Normal
18,4,6854,0,1,0.0,0,0,6,0,Normal
12,0,3011,1,1,0.0,1,1,4,0,Normal
8,1,1075,1,1,0.0,1,1,0,0,Normal
8,5,6321,1,1,1.0,1,0,1,0,Unusual Resource Access
17,1,10831,0,1,0.0,1,1,6,0,Normal
9,2,7216,1,1,0.0,1,1,3,0,Normal
12,2,923,1,1,0.0,1,1,1,0,Normal
9,3,8041,1,1,1.0,1,1,6,0,Normal
8,2,5653,1,1,0.0,0,0,4,0,Normal
13,5,7571,1,1,0.0,1,1,0,0,Normal
10,1,3023,1,1,0.0,1,1,3,0,Normal
13,2,3561,1,1,0.0,0,0,6,0,Unusual Resource Access
11,3,11724,1,1,0.0,1,1,1,0,Normal
16,5,8371,1,1,0.0,1,1,1,0,Normal
13,2,5914,1,1,0.0,1,1,6,0,Normal
18,5,6132,1,1,0.0,1,0,4,0,Suspicious Command
10,0,9946,1,1,0.0,1,1,3,0,Normal
9,2,10526,0,1,0.0,1,1,3,0,Normal
13,3,3050,1,1,0.0,1,0,4,0,Suspicious Command
11,2,11725,1,1,0.0,1,1,4,0,Normal
8,0,7564,1,1,1.0,1,1,3,0,Normal
17,0,3986,1,1,0.0,1,1,6,0,Normal
16,6,6328,1,1,1.0,1,1,4,0,Normal
12,2,7274,0,1,0.0,1,1,6,0,Normal
13,2,1538,1,1,0.0,1,1,0,0,Normal
10,2,4200,1,1,0.0,1,1,1,0,Normal
8,0,5361,1,1,0.0,1,1,1,0,Normal
10,4,9357,1,1,0.0,0,0,3,0,Normal
15,3,10638,1,1,0.0,1,0,3,0,Unusual Resource Access
13,1,4509,1,1,0.0,1,1,6,0,Normal
16,4,3284,1,1,0.0,1,1,4,0,Normal
17,5,11581,0,1,0.0,1,1,3,0,Normal
11,3,4876,0,1,0.0,1,1,0,0,Normal
21,2,2707,1,1,0.0,1,0,4,0,Off-Hours Access
10,6,7217,1,1,0.0,1,1,1,0,Normal
12,2,10206,0,1,0.0,1,1,4,0,Normal
12,6,6861,1,1,1.0,1,0,0,0,Suspicious Command
16,2,6304,1,1,0.0,1,1,0,0,Normal
16,3,8529,1,1,0.0,1,0,0,0,Suspicious Command
18,3,3467,1,1,0.0,1,0,0,0,Unusual Resource Access
16,3,4573,1,1,0.0,1,0,1,0,Suspicious Command
18,6,4104,1,1,0.0,1,1,4,0,Normal
18,3,5565,1,1,0.0,1,1,6,0,Normal
23,0,10487,0,1,0.0,1,0,4,0,Off-Hours Access
13,5,3337,0,1,0.0,1,1,6,0,Normal
12,3,5965,1,1,0.0,1,1,0,0,Normal
15,6,3523,0,1,1.0,1,1,6,0,Normal
18,3,8725,1,1,2.0,1,1,1,0,Normal
8,5,3420,1,1,1.0,1,1,6,0,Normal
18,5,7227,1,1,0.0,1,1,4,0,Normal
13,3,6978,1,1,0.0,1,1,4,0,Normal
17,5,7582,1,1,0.0,1,1,1,0,Normal
15,3,11912,1,1,0.0,1,1,3,0,Normal
15,6,10740,0,1,0.0,1,1,3,0,Normal
8,1,4900,1,1,0.0,1,1,1,0,Normal
10,2,3910,1,1,0.0,1,1,6,0,Normal
15,6,1999,1,1,0.0,1,0,6,0,Unusual Resource Access
8,0,4320,1,1,0.0,1,1,3,0,Normal
14,2,2776,1,1,0.0,1,1,1,0,Normal
18,5,10536,1,1,1.0,1,1,1,0,Normal
17,0,3303,0,1,0.0,1,0,3,0,Normal
8,2,3739,1,1,0.0,1,1,1,0,Normal
16,2,4720,1,1,0.0,1,1,3,0,Normal
10,3,5587,1,1,0.0,1,1,4,0,Normal
16,4,9870,1,1,0.0,1,1,1,0,Normal
10,6,2196,1,1,0.0,1,1,6,0,Normal
8,5,7715,1,1,0.0,1,1,4,0,Normal
13,6,7590,0,1,0.0,1,1,0,0,Normal
8,3,8108,1,1,0.0,1,1,4,0,Normal
10,5,8322,1,1,0.0,1,1,1,0,Normal
15,3,1130,1,1,0.0,1,1,4,0,Normal
17,3,8740,1,1,0.0,1,1,4,0,Normal
14,3,9320,1,1,0.0,1,1,3,0,Normal
16,6,9459,0,1,0.0,1,1,0,0,Normal
14,6,5113,0,1,0.0,1,1,0,0,Normal
22,5,1073,1,1,0.0,1,0,3,0,Off-Hours Access
18,0,0,0,1,1.0,1,0,4,0,Failed Login
12,5,4803,1,1,0.0,1,1,4,0,Normal
8,0,0,0,1,2.0,0,0,6,0,Failed Login
18,4,5573,1,1,2.0,1,0,0,0,Unusual Resource Access
14,2,8152,1,1,1.0,1,1,4,0,Normal
18,6,2263,1,1,0.0,1,1,0,0,Normal
9,4,1739,1,1,0.0,1,1,6,0,Normal
15,5,0,0,1,1.0,0,0,4,0,Failed Login
18,3,1436,0,1,0.0,1,1,1,0,Normal
17,0,11129,1,1,0.0,1,1,4,0,Normal
18,2,10716,1,1,0.0,1,1,1,0,Normal
15,4,3636,1,1,0.0,1,1,4,0,Normal
18,2,1820,1,1,1.0,1,1,1,0,Normal
13,5,5679,0,1,1.0,1,1,0,0,Normal
11,2,9642,1,1,0.0,1,0,0,0,Unusual Resource Access
14,2,6146,1,1,1.0,1,1,3,0,Normal
15,6,6850,1,1,0.0,1,1,6,0,Normal
16,0,5370,1,1,0.0,1,1,4,0,Normal
13,1,5540,1,1,0.0,1,1,1,0,Normal
12,2,10155,1,1,0.0,1,1,6,0,Normal
10,1,6099,1,1,0.0,1,1,1,0,Normal
9,5,1829,1,1,1.0,1,1,6,0,Normal
9,3,11998,1,1,1.0,1,1,0,0,Normal
13,2,2151,1,1,0.0,1,1,1,0,Normal
9,1,11698,1,1,0.0,1,1,6,0,Normal
16,3,3321,1,1,0.0,1,1,1,0,Normal
17,6,6387,1,1,0.0,1,1,6,0,Normal
10,0,8834,1,1,0.0,1,1,3,0,Normal
17,3,8608,1,1,0.0,1,1,4,0,Normal
12,5,980,1,1,0.0,1,1,0,0,Normal
15,3,5029,1,1,2.0,1,1,3,0,Normal
10,2,2186,1,1,0.0,1,1,0,0,Normal
8,5,3260,1,1,2.0,1,1,4,0,Normal
14,1,11534,1,1,0.0,1,1,3,0,Normal
16,5,5703,1,1,0.0,1,1,4,0,Normal
15,2,4760,1,1,0.0,1,1,6,0,Normal
22,0,1948,1,1,0.0,1,0,4,0,Off-Hours Access
11,0,2716,1,1,0.0,1,1,6,0,Normal
12,4,10796,1,1,0.0,1,1,0,0,Normal
13,2,6800,1,1,0.0,1,1,6,0,Normal
10,6,8524,0,1,0.0,1,1,6,0,Normal
16,3,2573,1,1,0.0,1,1,1,0,Normal
15,6,9696,1,1,0.0,1,0,6,0,Suspicious Command
12,0,7754,1,1,0.0,1,1,4,0,Normal
10,5,9806,1,1,0.0,0,0,1,0,Normal
10,1,1678,1,1,0.0,1,1,3,0,Normal
22,3,1370,1,1,2.0,1,0,6,0,Off-Hours Access
18,5,3185,0,1,0.0,1,1,4,0,Normal
16,4,1579,1,1,0.0,1,1,3,0,Normal
17,3,9695,1,1,0.0,1,1,1,0,Normal
16,0,6279,1,1,2.0,1,1,6,0,Normal
11,2,9753,1,1,0.0,1,1,3,0,Normal
4,4,8773,1,1,0.0,1,0,0,0,Off-Hours Access
16,1,8620,1,1,0.0,1,1,1,0,Normal
8,0,1003,1,1,0.0,1,1,1,0,Normal
12,2,7563,1,1,1.0,1,1,6,0,Normal
12,2,8769,1,1,1.0,1,1,4,0,Normal
11,0,9087,1,1,0.0,1,1,0,0,Normal
11,5,11320,1,1,0.0,1,0,1,0,Suspicious Command
15,6,6433,1,1,0.0,1,0,4,0,Suspicious Command
17,4,8270,1,1,0.0,1,1,3,0,Normal
14,5,2032,1,1,0.0,1,1,3,0,Normal
12,6,9544,1,1,0.0,1,1,1,0,Normal
12,2,11895,1,1,0.0,0,0,4,0,Normal
10,1,2055,1,1,0.0,1,1,3,0,Normal
13,0,8071,0,1,0.0,1,1,0,0,Normal
10,1,6024,1,1,0.0,1,1,4,0,Normal
12,1,1293,1,1,0.0,1,1,0,0,Normal
8,1,4592,1,1,0.0,1,1,6,0,Normal
9,2,2392,1,1,0.0,0,0,0,0,Normal
11,2,4479,1,1,0.0,1,0,6,0,Unusual Resource Access
11,0,1246,1,1,0.0,1,1,0,0,Normal
15,4,6893,1,1,0.0,1,1,0,0,Normal
15,6,6690,1,1,0.0,1,1,4,0,Normal
17,0,6513,1,1,0.0,1,1,6,0,Normal
10,0,2779,1,1,0.0,1,1,0,0,Normal
12,2,4574,1,1,0.0,1,1,3,0,Normal
13,3,1910,1,1,0.0,1,1,1,0,Normal
10,4,11551,1,1,0.0,1,1,0,0,Normal
18,0,5804,1,1,0.0,1,1,6,0,Normal
12,3,4250,0,1,0.0,1,1,6,0,Normal
17,0,4217,0,1,0.0,1,1,0,0,Normal
10,5,6837,1,1,0.0,1,1,1,0,Normal
9,3,0,0,1,1.0,1,0,2,0,Failed Login
10,4,1535,1,1,0.0,1,1,3,0,Normal
13,6,1340,1,1,0.0,1,1,6,0,Normal
9,3,6223,1,1,0.0,1,1,1,0,Normal
17,5,2024,1,1,0.0,1,0,0,0,Suspicious Command
18,5,8464,1,1,0.0,1,1,1,0,Normal
15,0,2800,1,1,0.0,1,1,1,0,Normal
4,5,11026,1,1,1.0,1,0,6,0,Off-Hours Access
16,3,10376,1,1,0.0,1,1,6,0,Normal
10,6,2664,1,1,0.0,1,1,3,0,Normal
16,3,4048,1,1,0.0,1,1,1,0,Normal
11,4,4725,1,1,1.0,1,1,1,0,Normal
14,1,2033,1,1,1.0,1,1,4,0,Normal
11,1,0,0,1,1.0,0,0,6,0,Failed Login
11,2,6927,1,1,0.0,0,0,3,0,Normal
12,4,7303,1,1,0.0,0,0,0,0,Normal
15,3,11599,1,1,0.0,1,1,4,0,Normal
14,0,7361,0,1,0.0,1,1,6,0,Normal
16,1,11587,1,1,0.0,1,1,6,0,Normal
15,2,10293,1,1,0.0,1,1,1,0,Normal
8,1,1272,0,1,0.0,1,1,0,0,Normal
14,3,7407,1,1,1.0,1,1,0,0,Normal
11,6,1379,1,1,0.0,1,1,6,0,Normal
16,5,10402,1,1,0.0,1,1,6,0,Normal
16,3,3891,1,1,0.0,1,1,1,0,Normal
14,2,5703,1,1,0.0,0,0,0,0,Normal
11,5,8569,1,1,0.0,1,1,1,0,Normal
10,3,9775,1,1,0.0,1,1,4,0,Normal
13,5,6083,1,1,0.0,1,1,4,0,Normal
9,5,1292,1,1,0.0,1,1,0,0,Normal
11,0,10088,1,1,0.0,1,1,3,0,Normal
14,1,3281,1,1,0.0,1,1,1,0,Normal
11,3,8757,1,1,0.0,1,0,0,0,Suspicious Command
2,2,7447,1,1,0.0,1,0,0,0,Off-Hours Access
16,6,9813,1,1,0.0,1,0,1,0,Suspicious Command
11,3,2090,1,1,0.0,1,1,6,0,Normal
12,5,7044,0,1,0.0,0,0,1,0,Normal
14,0,6498,1,1,0.0,1,1,4,0,Normal
12,6,4943,1,1,1.0,1,1,3,0,Normal
11,3,5273,1,1,0.0,1,1,6,0,Normal
18,2,1013,1,1,0.0,1,0,1,0,Suspicious Command
4,1,8191,1,1,0.0,1,0,6,0,Off-Hours Access
11,4,10417,1,1,0.0,1,1,6,0,Normal
17,6,2759,1,1,0.0,1,0,6,0,Unusual Resource Access
22,6,1155,0,1,0.0,1,0,0,0,Off-Hours Access
17,3,7243,1,1,0.0,1,0,3,0,Suspicious Command
10,4,6695,1,1,0.0,1,1,0,0,Normal
10,5,0,0,1,1.0,0,0,0,0,Failed Login
17,5,11945,0,1,0.0,1,1,4,0,Normal
11,5,5462,1,1,0.0,1,1,0,0,Normal
9,3,2382,1,1,0.0,1,1,6,0,Normal
10,5,11324,1,1,0.0,1,1,4,0,Normal
11,4,5843,1,1,0.0,1,1,3,0,Normal
12,3,0,0,1,1.0,1,0,0,0,Failed Login
13,3,10300,1,1,0.0,1,1,0,0,Normal
10,3,5387,1,1,0.0,0,0,0,0,Normal
9,3,9381,1,1,0.0,1,1,4,0,Normal
9,4,1514,1,1,1.0,1,1,0,0,Normal
9,3,10351,0,1,0.0,1,1,0,0,Normal
9,5,5071,1,1,0.0,1,1,4,0,Normal
16,6,8395,1,1,1.0,1,1,3,0,Normal
12,5,0,0,1,1.0,0,0,1,0,Failed Login
15,3,11263,1,1,0.0,0,0,6,0,Normal
9,5,1404,1,1,0.0,1,1,3,0,Normal
15,0,10968,1,1,0.0,1,1,6,0,Normal
10,2,4230,1,1,0.0,1,1,4,0,Normal
13,1,5937,1,1,0.0,1,1,0,0,Normal
8,5,4929,1,1,0.0,1,0,6,0,Suspicious Command
16,3,8021,1,1,0.0,0,0,0,0,Normal
15,3,9335,1,1,0.0,1,1,3,0,Normal
10,0,5888,1,1,0.0,1,1,0,0,Normal
18,3,6595,0,1,0.0,1,1,0,0,Normal
12,2,6088,1,1,1.0,1,1,0,0,Normal
13,0,10698,1,1,0.0,1,1,6,0,Normal
17,2,10360,1,1,0.0,1,1,0,0,Normal
8,6,3068,1,1,0.0,1,1,4,0,Normal
5,1,1065,1,1,2.0,1,0,1,0,Off-Hours Access
12,2,4620,1,1,0.0,1,1,0,0,Normal
10,5,8518,1,1,0.0,1,1,4,0,Normal
13,6,8800,1,1,0.0,1,1,1,0,Normal
8,2,7444,1,1,0.0,1,1,1,0,Normal
11,1,4677,1,1,0.0,1,1,0,0,Normal
13,5,0,0,1,3.0,1,0,0,0,Failed Login
11,6,4658,1,1,0.0,1,1,1,0,Normal
8,4,6014,1,1,0.0,1,1,3,0,Normal
8,2,5276,1,1,0.0,1,1,6,0,Normal
11,5,9331,1,1,0.0,1,1,3,0,Normal
18,0,6799,1,1,1.0,1,1,1,0,Normal
8,1,8107,0,1,0.0,1,1,1,0,Normal
18,1,7797,1,1,0.0,1,1,0,0,Normal
18,2,6954,1,1,0.0,1,1,4,0,Normal
10,4,11806,1,1,0.0,1,1,0,0,Normal
17,2,5640,0,1,0.0,1,1,0,0,Normal
18,6,11511,1,1,0.0,1,1,1,0,Normal
17,6,9520,1,1,0.0,1,1,1,0,Normal
8,6,10953,1,1,0.0,1,1,0,0,Normal
18,2,2215,1,1,0.0,1,1,1,0,Normal
9,0,2993,1,1,0.0,0,0,6,0,Suspicious Command
14,1,7741,1,1,0.0,1,0,4,0,Unusual Resource Access
17,4,0,0,1,1.0,0,0,2,0,Failed Login
15,6,10284,1,1,1.0,1,0,1,0,Suspicious Command
12,0,5635,0,1,0.0,1,1,3,0,Normal
13,6,6835,1,1,0.0,1,1,0,0,Normal
8,3,11901,1,1,0.0,1,0,1,0,Unusual Resource Access
10,4,4256,1,1,0.0,1,1,0,0,Normal
11,4,2929,1,1,0.0,1,0,6,0,Unusual Resource Access
16,4,1275,1,1,0.0,1,1,0,0,Normal
10,1,8228,1,1,0.0,1,1,4,0,Normal
11,1,6755,1,1,0.0,1,1,3,0,Normal
9,3,10998,1,1,0.0,1,1,6,0,Normal
9,3,11663,1,1,0.0,1,1,4,0,Normal
9,5,8941,1,1,0.0,1,1,4,0,Normal
14,1,8989,1,1,1.0,1,1,4,0,Normal
16,2,6234,1,1,0.0,1,1,6,0,Normal
18,2,6548,0,1,0.0,0,0,0,0,Normal
4,5,7507,1,1,0.0,1,0,6,0,Off-Hours Access
16,1,6198,0,1,0.0,1,1,1,0,Normal
17,4,5494,1,1,2.0,1,1,0,0,Normal
12,2,5014,1,1,0.0,1,1,4,0,Normal
9,0,7271,0,1,0.0,1,1,4,0,Normal
8,4,4333,1,1,0.0,1,1,6,0,Normal
14,4,10524,1,1,0.0,1,1,4,0,Normal
12,0,7950,1,1,0.0,1,1,0,0,Normal
9,4,6028,1,1,0.0,1,0,0,0,Suspicious Command
16,1,11366,0,1,0.0,1,1,3,0,Normal
9,4,4530,1,1,0.0,1,1,3,0,Normal
16,1,2545,1,1,0.0,1,1,6,0,Normal
8,5,10503,1,1,0.0,1,1,1,0,Normal
8,4,0,0,1,2.0,0,0,6,0,Failed Login
18,4,6736,1,1,0.0,1,0,6,0,Suspicious Command
18,5,1027,1,1,0.0,1,0,6,0,Unusual Resource Access
22,4,2271,1,1,1.0,1,0,3,0,Off-Hours Access
11,2,4090,1,1,0.0,1,1,6,0,Normal
8,6,11807,0,1,0.0,1,0,6,0,Normal
9,2,6850,1,1,0.0,1,1,0,0,Normal
15,6,7267,1,1,0.0,1,1,6,0,Normal
10,3,7934,1,1,0.0,1,0,6,0,Suspicious Command
10,4,7971,0,1,0.0,0,0,3,0,Normal
9,2,10969,1,1,0.0,1,1,1,0,Normal
2,0,5561,1,1,0.0,1,0,6,0,Off-Hours Access
18,5,2627,1,1,0.0,1,1,3,0,Normal
14,3,7528,1,1,0.0,1,1,3,0,Normal
13,4,7534,1,1,0.0,1,0,6,0,Suspicious Command
16,3,5079,1,1,0.0,1,1,4,0,Normal
16,2,9084,0,1,0.0,1,1,3,0,Normal
16,5,7518,1,1,0.0,1,0,6,0,Unusual Resource Access
13,6,7682,1,1,0.0,1,1,6,0,Normal
12,2,10634,1,1,1.0,1,1,0,0,Normal
16,1,11612,0,1,0.0,1,1,3,0,Normal
12,0,11797,1,1,0.0,1,1,1,0,Normal
15,6,3835,1,1,0.0,1,1,0,0,Normal
16,1,7298,1,1,0.0,1,1,0,0,Normal
13,6,7301,1,1,1.0,1,1,6,0,Normal
18,4,5708,1,1,0.0,1,1,0,0,Normal
17,5,7247,1,1,0.0,1,1,1,0,Normal
9,4,3146,1,1,0.0,1,1,0,0,Normal
11,2,2988,1,1,0.0,0,0,3,0,Normal
18,0,11557,0,1,0.0,1,1,0,0,Normal
10,0,5739,0,1,0.0,1,1,0,0,Normal
15,6,0,0,1,1.0,0,0,1,0,Failed Login
8,0,9460,1,1,0.0,1,1,4,0,Normal
9,2,6830,1,1,1.0,1,1,6,0,Normal
8,6,6314,1,1,0.0,1,1,1,0,Normal
16,5,2924,1,1,0.0,1,0,1,0,Unusual Resource Access
10,2,5129,1,1,0.0,1,1,4,0,Normal
12,6,1407,1,1,0.0,1,1,4,0,Normal
16,3,11306,1,1,0.0,1,1,1,0,Normal
10,5,3334,0,1,2.0,1,1,6,0,Normal
10,4,8962,1,1,2.0,1,1,1,0,Normal
16,2,11601,0,1,0.0,1,1,6,0,Normal
14,6,7591,1,1,0.0,1,1,1,0,Normal
14,0,6824,1,1,1.0,1,1,4,0,Normal
13,4,4393,1,1,0.0,1,1,0,0,Normal
10,5,6053,1,1,0.0,1,1,1,0,Normal
18,6,2812,0,1,0.0,0,0,4,0,Normal
16,2,1313,1,1,1.0,1,1,3,0,Normal
13,3,9538,1,1,0.0,1,1,3,0,Normal
8,0,8646,1,1,0.0,1,1,0,0,Normal
8,3,9845,1,1,0.0,1,1,3,0,Normal
16,3,1811,1,1,0.0,1,1,1,0,Normal
18,4,10000,1,1,0.0,1,1,0,0,Normal
10,5,5214,1,1,0.0,1,0,4,0,Unusual Resource Access
9,0,6675,1,1,0.0,1,0,4,0,Suspicious Command
11,3,10932,1,1,0.0,1,1,3,0,Normal
18,5,10980,1,1,0.0,1,0,0,0,Suspicious Command
8,2,9936,1,1,0.0,0,0,4,0,Unusual Resource Access
16,4,8701,1,1,0.0,1,1,6,0,Normal
3,3,5626,1,1,1.0,1,0,1,0,Off-Hours Access
11,3,3642,1,1,0.0,1,1,1,0,Normal
12,5,1125,1,1,0.0,1,1,0,0,Normal
12,5,7393,1,1,0.0,0,0,1,0,Normal
15,3,1194,1,1,1.0,1,1,0,0,Normal
13,1,11913,1,1,1.0,1,1,6,0,Normal
10,6,2868,1,1,0.0,0,0,1,0,Normal
16,1,4382,1,1,0.0,1,1,3,0,Normal
10,5,8114,1,1,0.0,1,1,4,0,Normal
11,6,1081,1,1,1.0,1,1,1,0,Normal
14,0,7491,1,1,0.0,1,1,6,0,Normal
16,3,10114,1,1,0.0,1,0,3,0,Suspicious Command
18,4,0,0,1,1.0,0,0,3,0,Failed Login
15,4,10060,1,1,1.0,1,1,4,0,Normal
18,3,7630,1,1,0.0,1,1,6,0,Normal
13,3,10283,1,1,0.0,1,1,4,0,Normal
15,2,9035,1,1,1.0,1,0,3,0,Suspicious Command
14,2,8897,1,1,0.0,1,1,0,0,Normal
16,6,5956,0,1,0.0,1,1,1,0,Normal
9,0,9999,0,1,0.0,1,1,1,0,Normal
12,6,3034,1,1,1.0,1,1,0,0,Normal
18,2,2783,1,1,0.0,1,1,0,0,Normal
22,4,9082,1,1,0.0,1,0,0,0,Off-Hours Access
17,3,941,1,1,0.0,1,1,6,0,Normal
14,5,10822,0,1,0.0,1,1,0,0,Normal
18,6,6513,1,1,1.0,1,1,6,0,Normal
8,3,10276,1,1,0.0,1,1,3,0,Normal
15,0,11968,1,1,0.0,1,1,3,0,Normal
23,0,8089,1,1,0.0,1,0,3,0,Off-Hours Access
13,3,11788,1,1,0.0,1,1,6,0,Normal
15,2,8910,1,1,0.0,1,1,1,0,Normal
13,2,10504,0,1,0.0,1,0,0,0,Unusual Resource Access
16,1,7782,1,1,0.0,1,1,3,0,Normal
16,5,4382,1,1,0.0,1,0,4,0,Suspicious Command
12,1,3656,1,1,1.0,1,1,6,0,Normal
15,0,5148,1,1,0.0,1,0,0,0,Unusual Resource Access
9,2,5406,1,1,1.0,1,1,1,0,Normal
13,1,5048,0,1,0.0,1,1,1,0,Normal
10,3,5371,1,1,0.0,1,1,3,0,Normal
11,5,6352,0,1,0.0,1,1,4,0,Normal
13,0,8797,1,1,0.0,1,1,6,0,Normal
11,5,7501,1,1,0.0,1,1,4,0,Normal
9,0,8413,1,1,1.0,1,0,1,0,Suspicious Command
12,6,3212,1,1,0.0,1,0,6,0,Suspicious Command
16,2,4274,1,1,0.0,1,1,0,0,Normal
12,2,7356,1,1,0.0,1,1,4,0,Normal
11,2,4120,1,1,0.0,1,1,0,0,Normal
9,3,1779,1,1,0.0,1,1,1,0,Normal
9,0,3833,1,1,1.0,1,1,6,0,Normal
16,3,2783,1,1,0.0,1,1,4,0,Normal
17,3,10169,1,1,0.0,1,1,0,0,Normal
11,1,2328,1,1,1.0,1,1,0,0,Normal
15,5,8650,1,1,0.0,1,1,4,0,Normal
13,2,1419,1,1,0.0,0,0,0,0,Normal
16,0,10725,1,1,0.0,1,0,6,0,Unusual Resource Access
14,4,10238,0,1,0.0,1,1,1,0,Normal
19,2,9174,1,1,0.0,1,0,6,0,Off-Hours Access
8,4,2851,0,1,0.0,0,0,4,0,Normal
8,3,9712,1,1,0.0,1,1,1,0,Normal
12,4,4635,1,1,0.0,1,1,6,0,Normal
15,6,11712,1,1,1.0,1,1,4,0,Normal
12,2,3926,1,1,0.0,1,1,0,0,Normal
