login_hour,day_of_week,session_duration,command_length,unique_resources,failed_login_count,is_known_device,is_known_location,auth_method_encoded,entity_type_encoded
10,5,300,2,1,0.0,1,1,1,1
10,5,2126,2,1,0.0,1,1,3,2
10,5,2236,2,1,0.0,1,1,0,2
10,5,1141,2,1,0.0,1,1,1,0
10,5,2214,2,1,0.0,1,1,2,1
10,5,3274,2,1,0.0,1,1,3,0
10,5,2141,2,1,0.0,1,1,3,1
10,5,1883,2,1,0.0,1,1,1,2
10,5,1858,2,1,0.0,1,1,2,2
10,5,1496,2,1,0.0,1,1,3,2
10,5,40,2,1,0.0,1,1,3,2
10,5,1597,2,1,0.0,1,1,1,2
10,5,3571,2,1,0.0,1,1,3,2
10,5,861,2,1,0.0,1,1,3,0
10,5,823,2,1,0.0,1,1,0,2
10,5,1120,2,1,0.0,1,1,0,2
11,5,1564,2,1,0.0,1,1,2,2
11,5,880,2,1,0.0,1,1,0,1
11,5,2011,2,1,0.0,1,1,1,2
11,5,3342,2,1,0.0,1,1,0,1
11,5,2764,2,1,0.0,1,1,2,2
11,5,372,2,1,0.0,1,1,3,2
11,5,1076,2,1,0.0,1,1,3,0
11,5,259,2,1,0.0,1,1,3,2
11,5,3450,2,1,0.0,1,1,1,2
11,5,313,2,1,0.0,1,1,2,2
11,5,1003,2,1,0.0,1,1,3,0
11,5,225,2,1,0.0,1,1,0,2
11,5,2062,2,1,0.0,1,1,0,2
11,5,3259,2,1,0.0,1,1,1,0
11,5,579,2,1,0.0,1,1,1,1
11,5,338,2,1,0.0,1,1,0,0
11,5,1219,2,1,0.0,1,1,1,2
12,5,1474,2,1,0.0,1,1,0,2
12,5,244,2,1,0.0,1,1,2,2
12,5,1199,2,1,0.0,1,1,3,2
12,5,2234,2,1,0.0,1,1,1,2
12,5,3532,2,1,0.0,1,1,1,2
12,5,853,2,1,0.0,1,1,2,2
12,5,2504,2,1,0.0,1,1,0,2
12,5,3578,2,1,0.0,1,1,2,0
12,5,3339,2,1,0.0,1,1,0,1
12,5,1973,2,1,0.0,1,1,0,1
12,5,916,2,1,0.0,1,1,3,2
12,5,1694,2,1,0.0,1,1,1,0
12,5,3522,2,1,0.0,1,1,3,2
12,5,2089,2,1,0.0,1,1,3,2
12,5,896,2,1,0.0,1,1,1,1
13,5,867,2,1,0.0,1,1,0,2
13,5,928,2,1,0.0,1,1,1,2
13,5,922,2,1,0.0,1,1,2,2
13,5,341,2,1,0.0,1,1,2,2
13,5,3292,2,1,0.0,1,1,0,2
13,5,473,2,1,0.0,1,1,1,2
13,5,138,2,1,0.0,1,1,0,2
13,5,256,2,1,0.0,1,1,0,0
13,5,2507,2,1,0.0,1,1,3,2
13,5,3515,2,1,0.0,1,1,1,2
13,5,212,2,1,0.0,1,1,2,2
13,5,157,2,1,0.0,1,1,0,1
13,5,2670,2,1,0.0,1,1,3,2
13,5,608,2,1,0.0,1,1,0,2
13,5,1434,2,1,0.0,1,1,2,2
13,5,924,2,1,0.0,1,1,3,1
13,5,2733,2,1,0.0,1,1,0,1
13,5,1176,2,1,0.0,1,1,1,0
13,5,1059,2,1,0.0,1,1,2,2
13,5,842,2,1,0.0,1,1,0,2
13,5,1215,2,1,0.0,1,1,0,2
13,5,3068,2,1,0.0,1,1,1,1
14,5,2841,2,1,0.0,1,1,2,1
14,5,3279,2,1,0.0,1,1,1,2
14,5,1629,2,1,0.0,1,1,1,2
14,5,2496,2,1,0.0,1,1,1,0
14,5,1968,2,1,0.0,1,1,0,2
14,5,959,2,1,0.0,1,1,2,2
14,5,172,2,1,0.0,1,1,2,2
14,5,2060,2,1,0.0,1,1,2,2
14,5,172,2,1,0.0,1,1,3,1
14,5,1085,2,1,0.0,1,1,0,0
14,5,2696,2,1,0.0,1,1,3,2
14,5,1541,2,1,0.0,1,1,1,2
14,5,958,2,1,0.0,1,1,2,2
14,5,540,2,1,0.0,1,1,1,2
14,5,2852,2,1,0.0,1,1,1,2
14,5,1017,2,1,0.0,1,1,1,1
15,5,2983,2,1,0.0,1,1,0,0
15,5,454,2,1,0.0,1,1,3,2
15,5,2452,2,1,0.0,1,1,2,2
15,5,1400,2,1,0.0,1,1,3,2
15,5,694,2,1,0.0,1,1,2,2
15,5,1833,2,1,0.0,1,1,3,2
15,5,414,2,1,0.0,1,1,2,2
15,5,74,2,1,0.0,1,1,0,2
15,5,2453,2,1,0.0,1,1,3,2
15,5,1339,2,1,0.0,1,1,3,2
16,5,2272,2,1,0.0,1,1,3,1
16,5,263,2,1,0.0,1,1,1,2
16,5,1833,2,1,0.0,1,1,1,2
16,5,3450,2,1,0.0,1,1,0,2
16,5,157,2,1,0.0,1,1,2,2
16,5,772,2,1,0.0,1,1,3,2
16,5,1995,2,1,0.0,1,1,3,2
16,5,653,2,1,0.0,1,1,1,2
16,5,3069,2,1,0.0,1,1,1,2
16,5,3463,2,1,0.0,1,1,1,2
17,5,538,2,1,0.0,1,1,2,2
17,5,3493,2,1,0.0,1,1,1,1
17,5,3323,2,1,0.0,1,1,3,0
17,5,80,2,1,0.0,1,1,2,2
17,5,1608,2,1,0.0,1,1,0,2
17,5,580,2,1,0.0,1,1,0,2
18,5,3106,2,1,0.0,1,1,3,0
18,5,3333,2,1,0.0,1,1,1,2
18,5,322,2,1,0.0,1,1,1,2
18,5,509,2,1,0.0,1,1,3,2
18,5,1459,2,1,0.0,1,1,2,2
18,5,1258,2,1,0.0,1,1,2,2
19,5,3519,2,1,0.0,1,1,0,0
19,5,3285,2,1,0.0,1,1,0,2
20,5,1259,2,1,0.0,1,1,0,1
